role,job_title,company,location,exp_min,exp_max,exp_avg,min_sal,max_sal,sal_avg_lpa,skills_list,skills_normalized
Data Analyst,Data Governance Analyst,Leading Client,Hyderabad,9.0,14.0,11.5,6.5,11.2,8.8,"['metadata', 'data analysis', 'sql', 'data quality', 'data governance', 'python', 'data analytics', 'data mining']","metadata, data analysis, sql, data quality, data governance, python, data analytics, data mining"
Data Analyst,Guidewire Data Analyst,Zensar,"Hybrid - Hyderabad, Pune, Bengaluru",7.0,12.0,9.5,6.5,11.2,8.8,"['data warehousing', 'guidewire data analyst', 'gw data analyst', 'guidewire data models', 'guidewire', 'etl', 'data analysis', 'warehouse']","data warehousing, guidewire data analyst, gw data analyst, guidewire data models, guidewire, etl, data analysis, warehouse"
Data Analyst,"Data Analyst (NetSuite, Workday, Snowflake)",Leading Client,"Hybrid - Kolkata, Pune, Chennai",5.0,10.0,7.5,6.5,11.2,8.8,"['netsuite', 'bi tools', 'erp transition', 'snowflake', 'r language', 'data analysis', 'workday', 'sql']","netsuite, bi tools, erp transition, snowflake, r language, data analysis, workday, sql"
Data Analyst,Data Analyst,Deloitte Consulting,Hybrid - Hyderabad,3.0,6.0,4.5,5.0,11.0,8.0,"['advanced excel', 'tableau', 'tableau data analyst', 'tableau reporting', 'data analyst', 'data', 'data analysis', 'reporting']","advanced excel, tableau, tableau data analyst, tableau reporting, data analyst, data, data analysis, reporting"
Data Analyst,DATA ANALYST,Brain Insight,"Atpadi, Vellore",0.0,1.0,0.5,6.5,11.2,8.8,"['master data', 'metadata', 'python', 'data analysis', 'data management', 'data analytics', 'data validation', 'configuration']","master data, metadata, python, data analysis, data management, data analytics, data validation, configuration"
Data Analyst,Data Analyst,Larsen & Toubro (L&T),Pune,3.0,4.0,3.5,6.5,11.2,8.8,"['tableau', 'power bi', 'sql programming', 'ml modelling', 'python', 'sql', 'data', 'modeling']","tableau, power bi, sql programming, ml modelling, python, sql, data, modeling"
Data Analyst,Data Analyst - L3,Wipro,Hyderabad,3.0,5.0,4.0,6.5,11.2,8.8,"['data mining', 'business analytics', 'dashboards', 'sales', 'reporting tools', 'python', 'data validation', 'pivot table']","data mining, business analytics, dashboards, sales, reporting tools, python, data validation, pivot table"
Data Analyst,Data Analyst,Creoquad,Hyderabad,1.0,3.0,2.0,6.5,11.2,8.8,"['sales', 'data analyst', 'analyst 1', 'data', 'data analysis']","sales, data analyst, analyst 1, data, data analysis"
Data Analyst,Data Analyst,Varsity Education Management,Hyderabad(Madhapur),2.0,6.0,4.0,3.0,8.0,5.5,"['power bi', 'advanced excel', 'vba', 'excel vba', 'excel', 'data analysis', 'bi', 'data']","power bi, advanced excel, vba, excel vba, excel, data analysis, bi, data"
Data Analyst,Data Analyst,MACOM,"Sonipat, Kundli",3.0,8.0,5.5,6.5,11.2,8.8,"['vba', 'macros', 'excel formulas', 'conditional formatting', 'mis', 'vlookup', 'data analyze', 'hlookup']","vba, macros, excel formulas, conditional formatting, mis, vlookup, data analyze, hlookup"
Data Analyst,Data Analyst || Hyderabad || Night Shift,MNC,Hyderabad,3.0,8.0,5.5,5.0,9.0,7.0,"['data analysis', 'power bi', 'data visualization', 'data extraction', 'advanced excel', 'tableau', 'data analytics', 'data reporting']","data analysis, power bi, data visualization, data extraction, advanced excel, tableau, data analytics, data reporting"
Data Analyst,Data Analyst,Kennect Solutions,Mumbai,2.0,4.0,3.0,6.5,11.2,8.8,"['mongodb', 'excel', 'javascript', 'data processing', 'data analysis', 'data analyst', 'data', 'process']","mongodb, excel, javascript, data processing, data analysis, data analyst, data, process"
Data Analyst,Data Analyst,Hanker Systems (india),Hyderabad,3.0,5.0,4.0,6.5,11.2,8.8,"['python', 'sql', 'data analysis', 'data analyst', 'aws cloud', 'athena', 'redshift', 'data']","python, sql, data analysis, data analyst, aws cloud, athena, redshift, data"
Data Analyst,Data Analyst,Smiths Detection,Bengaluru,2.0,7.0,4.5,6.5,11.2,8.8,"['erp', 'sap', 'aviation', 'analytical', 'billing', 'dns', 'html', 'recruitment']","erp, sap, aviation, analytical, billing, dns, html, recruitment"
Data Analyst,Data Analyst,Spectrum Filtration,Kolkata,2.0,5.0,3.5,6.5,11.2,8.8,"['macros', 'erp', 'data analysis', 'sap', 'oracle', 'pivot table', 'power bi', 'vlookup']","macros, erp, data analysis, sap, oracle, pivot table, power bi, vlookup"
Data Analyst,Data Analyst,WPP,Chennai,3.0,6.0,4.5,6.5,11.2,8.8,"['data cleansing', 'corporate sustainability', 'manager quality assurance', 'analytical', 'issue resolution', 'data quality', 'office', 'recruitment']","data cleansing, corporate sustainability, manager quality assurance, analytical, issue resolution, data quality, office, recruitment"
Data Analyst,Tcs is hiring For Data Analyst,Tata Consultancy Services,Hyderabad,3.0,8.0,5.5,6.5,11.2,8.8,"['hadoop', 'hive', 'spark', 'data analysis', 'data', 'hiring', 'tcae']","hadoop, hive, spark, data analysis, data, hiring, tcae"
Data Analyst,Site Data Analyst,Apraava Renewable Energy,"Bhopal, Hamirpur",4.0,9.0,6.5,6.5,11.2,8.8,"['warehouse', 'project implementation', 'compliance', 'gap analysis', 'data analyst', 'scm', 'functionality testing', 'hsse']","warehouse, project implementation, compliance, gap analysis, data analyst, scm, functionality testing, hsse"
Data Analyst,Data Analyst,NB Healthcare Technologies,Hyderabad,3.0,6.0,4.5,6.5,11.2,8.8,"['airflow', 'data build tool', 'reporting tools', 'sql', 'python', 'azure cloud', 'gcp', 'cloud']","airflow, data build tool, reporting tools, sql, python, azure cloud, gcp, cloud"
Data Analyst,Data Analyst,NMS Consultant,Hybrid - Thiruvananthapuram,6.0,11.0,8.5,6.5,11.2,8.8,"['power bi', 'data analysis', 'etl', 'sql', 'python', 'tableau', 'analysis', 'bi']","power bi, data analysis, etl, sql, python, tableau, analysis, bi"
Data Analyst,Data Analyst,Zeta Global,Hyderabad,5.0,10.0,7.5,6.5,11.2,8.8,"['data analysis', 'data conversions', 'database marketing', 'dmexpress', 'data security', 'snowflake', 'sql', 'oracle']","data analysis, data conversions, database marketing, dmexpress, data security, snowflake, sql, oracle"
Data Analyst,Data Informatics Analyst - ETL/Python,Quadrant Technologies,"Hyderabad, Bengaluru",3.0,7.0,5.0,6.5,11.2,8.8,"['data informatics analysis', 'onedrive', 'power bi', 'power apps', 'power automate', 'sharepoint', 'etl', 'python']","data informatics analysis, onedrive, power bi, power apps, power automate, sharepoint, etl, python"
Data Analyst,Data Analyst,Quarks Technosoft,Noida,5.0,10.0,7.5,6.5,11.2,8.8,"['git', 'data science', 'power bi', 'data quality', 'autodesk', 'data visualization', 'business intelligence', 'big data']","git, data science, power bi, data quality, autodesk, data visualization, business intelligence, big data"
Data Analyst,Data analyst,Inginit,Mumbai,0.0,3.0,1.5,6.5,11.2,8.8,"['master data', 'metadata', 'python', 'data analysis', 'data management', 'data analytics', 'data validation', 'configuration']","master data, metadata, python, data analysis, data management, data analytics, data validation, configuration"
Data Analyst,Data Analyst,Dpdzero,Bengaluru,1.0,3.0,2.0,6.5,11.2,8.8,"['data analysis', 'postgresql', 'numpy', 'sql', 'analysis', 'data']","data analysis, postgresql, numpy, sql, analysis, data"
Data Analyst,Data Analyst,Devrev,Bengaluru,2.0,4.0,3.0,6.5,11.2,8.8,"['sql queries', 'data analysis', 'data science', 'debugging', 'data analyst', 'data mining', 'data warehousing', 'analytics']","sql queries, data analysis, data science, debugging, data analyst, data mining, data warehousing, analytics"
Data Analyst,Data Analyst,S&P Global Market Intelligence,Hyderabad,1.0,2.0,1.5,6.5,11.2,8.8,"['project management', 'data collection', 'sql', 'bi tools', 'secondary research', 'data analysis', 'data validation', 'management skills']","project management, data collection, sql, bi tools, secondary research, data analysis, data validation, management skills"
Data Analyst,Data Analyst,Legistify,Gurugram,0.0,1.0,0.5,6.5,11.2,8.8,"['metadata', 'python', 'data analysis', 'data management', 'data analytics', 'data validation', 'configuration', 'data mining']","metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining"
Data Analyst,Data Analyst- Bengaluru,Super Scholar,Bengaluru,1.0,3.0,2.0,6.5,11.2,8.8,"['data analysis', 'automation', 'data management', 'analytical', 'data collection', 'system design', 'data quality', 'data analyst']","data analysis, automation, data management, analytical, data collection, system design, data quality, data analyst"
Data Analyst,Data Analyst,Ebizneeds (India) Internet Solutions Pvt. Ltd,Jaipur,0.0,3.0,1.5,6.5,11.2,8.8,"['master data', 'metadata', 'python', 'data analysis', 'data management', 'data analytics', 'data validation', 'configuration']","master data, metadata, python, data analysis, data management, data analytics, data validation, configuration"
Data Analyst,Data Analyst (Deployment),Legistify,Gurugram,0.0,2.0,1.0,6.5,11.2,8.8,"['metadata', 'python', 'data analysis', 'data management', 'data analytics', 'data validation', 'configuration', 'data mining']","metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining"
Data Analyst,Data Analyst,Flipkart,Bengaluru,7.0,12.0,9.5,20.0,32.5,26.2,"['power bi', 'advanced excel', 'data analytics', 'python', 'sql', 'analytics', 'data analysis', 'excel']","power bi, advanced excel, data analytics, python, sql, analytics, data analysis, excel"
Data Analyst,Data Analyst,Airbus,Bengaluru,4.0,6.0,5.0,6.5,11.2,8.8,"['pyspark', 'ai algorithms', 'data visualization', 'data analytics', 'ml algorithms', 'critical thinking', 'data analysis', 'sdlc life cycle']","pyspark, ai algorithms, data visualization, data analytics, ml algorithms, critical thinking, data analysis, sdlc life cycle"
Data Analyst,Data Analyst,Leading Client,"Hyderabad, Gurugram",2.0,4.0,3.0,6.5,11.2,8.8,"['data analysis', 'bi', 'power bi', 'dashboards', 'data visualization', 'python', 'macros', 'data analytics']","data analysis, bi, power bi, dashboards, data visualization, python, macros, data analytics"
Data Analyst,Space Data Analyst,Jones Lang LaSalle Property Consultants (India) Pv t. Ltd.,Surat,2.0,5.0,3.5,6.5,11.2,8.8,"['data analysis', 'tableau', 'python', 'data management', 'data visualization', 'machine learning', 'strategic planning', 'management']","data analysis, tableau, python, data management, data visualization, machine learning, strategic planning, management"
Data Analyst,Data Analyst,Dhira Software Labs,Bengaluru,3.0,6.0,4.5,6.5,11.2,8.8,"['data analyst', 'ml algorithms', 'python', 'algorithms', 'ml', 'data analysis', 'data']","data analyst, ml algorithms, python, algorithms, ml, data analysis, data"
Data Analyst,Data Analyst,CGI,Hyderabad,3.0,8.0,5.5,5.0,14.0,9.5,"['excel', 'power bi', 'tableau', 'data analyst', 'advanced excel', 'sql', 'data', 'data analysis']","excel, power bi, tableau, data analyst, advanced excel, sql, data, data analysis"
Data Analyst,Space Data Analyst,Jones Lang LaSalle Property Consultants (India) Pv t. Ltd.,Ghaziabad,2.0,5.0,3.5,6.5,11.2,8.8,"['data analysis', 'data management', 'tririga', 'hrsd', 'tableau', 'python', 'real estate', 'machine learning']","data analysis, data management, tririga, hrsd, tableau, python, real estate, machine learning"
Data Analyst,BA / Data Analyst,Apptad Inc,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",7.0,12.0,9.5,6.5,11.2,8.8,"['data analysis', 'excel', 'data analyst', 'python', 'analysis', 'data']","data analysis, excel, data analyst, python, analysis, data"
Data Analyst,Wireless Data Analyst - Contract,Informica Technoservices,"Hyderabad, Chennai, Bengaluru",10.0,15.0,12.5,6.5,11.2,8.8,"['lte', 'data bricks', 'wireless networks', 'python scripting', 'tableau', 'reporting tools', 'grafana', 'data']","lte, data bricks, wireless networks, python scripting, tableau, reporting tools, grafana, data"
Data Analyst,Group Data Privacy (GDP) Data Privacy Analyst - NCT,Deutsche Bank,Bengaluru,1.0,5.0,3.0,6.5,11.2,8.8,"['relationship building', 'sharepoint', 'lotus notes', 'presentation skills', 'regulations', 'rhino', 'jsp', 'mql']","relationship building, sharepoint, lotus notes, presentation skills, regulations, rhino, jsp, mql"
Data Analyst,Guidewire ClaimsCenter Data Analyst,Sky Systems,Bengaluru,5.0,7.0,6.0,6.5,11.2,8.8,"['automation', 'data analysis', 'data migration', 'sas', 'plsql', 'business intelligence', 'microsoft', 'jira']","automation, data analysis, data migration, sas, plsql, business intelligence, microsoft, jira"
Data Analyst,Claims Data Analyst,Stack Digital,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5.0,10.0,7.5,6.5,11.2,8.8,"['automation', 'data analysis', 'data migration', 'sas', 'plsql', 'toad', 'qlikview', 'jira']","automation, data analysis, data migration, sas, plsql, toad, qlikview, jira"
Data Analyst,Data Analyst - B,Capgemini,Pune,2.0,5.0,3.5,6.5,11.2,8.8,"['algorithms', 'charts', 'data analysis', 'data validation', 'dashboards', 'hlookup', 'macros', 'python']","algorithms, charts, data analysis, data validation, dashboards, hlookup, macros, python"
Data Analyst,Data Analyst,TVS Srichakra,Madurai,5.0,10.0,7.5,6.5,11.2,8.8,"['sap', 'data interpretation', 'data analytics', 'data', 'data analysis', 'analysis', 'interpretation', 'analytics']","sap, data interpretation, data analytics, data, data analysis, analysis, interpretation, analytics"
Data Analyst,Data Analyst,SAM Manpower & Career Services,Chennai,2.0,3.0,2.5,5.0,7.0,6.0,"['data analysis', 'power bi', 'data visualization', 'tableau', 'data analytics', 'analysis', 'bi', 'analytics']","data analysis, power bi, data visualization, tableau, data analytics, analysis, bi, analytics"
Data Analyst,Data Analyst,Nitika Pharmaceutical Specialities,Nagpur,1.0,3.0,2.0,1.5,2.25,1.9,"['data visualization', 'google sheets', 'business partnering', 'excel', 'bi tools', 'visualization technologies', 'data modeling', 'zoho', 'erp systems']","data visualization, google sheets, business partnering, excel, bi tools, visualization technologies, data modeling, zoho, erp systems"
Data Analyst,Data Analyst,Ericsson,Gurugram,1.0,3.0,2.0,4.0,7.5,5.8,"['power bi', 'data visualization', 'advanced excel', 'hr analytics', 'sql', 'data', 'data analysis', 'excel']","power bi, data visualization, advanced excel, hr analytics, sql, data, data analysis, excel"
Data Analyst,Data Analyst,HERITAGE FOODS LIMITED,Hyderabad,2.0,5.0,3.5,6.5,11.2,8.8,"['erp', 'sap', 'data analysis', 'variance analysis', 'dashboards', 'hlookup', 'macros', 'python']","erp, sap, data analysis, variance analysis, dashboards, hlookup, macros, python"
